year;make;model;trim;body;transmission;vin;state;condition;odometer;color;interior;mmr;sellingprice
2014;Mercedes-Benz;GLK-Class;GLK350 4MATIC;SUV;automatic;wdcgg8jb4eg225118;wi;5;9715;—;tan;38700;42000
2014;Mercedes-Benz;C-Class;C300 Sport 4MATIC;Sedan;;wddgf8abxeg203820;pa;43;13457;—;beige;28500;28000
2014;Mercedes-Benz;E-Class;E350 Sport 4MATIC;Sedan;;wddhf8jb0ea806315;pa;4;10696;black;;41300;40250
2014;Mercedes-Benz;E-Class;E63 AMG 4MATIC;Sedan;automatic;wddhf9cb1ea946733;nj;1;6156;silver;black;69000;37000
2014;Mercedes-Benz;GLK-Class;GLK350 4MATIC;SUV;;wdcgg8jb6eg300885;pa;48;15028;—;beige;35200;33500
2014;Mercedes-Benz;CLA-Class;CLA250;Sedan;automatic;wddsj4eb9en038317;nj;43;15755;silver;black;29500;28000
2014;Mercedes-Benz;GLK-Class;GLK350 4MATIC;SUV;automatic;wdcgg8jb8eg225932;wi;5;7950;black;black;35700;33000
2014;Mercedes-Benz;E-Class;E350 4MATIC;Coupe;automatic;wddkj8jb2ef259264;wi;43;15243;black;black;41800;40500
2014;Mercedes-Benz;M-Class;ML350 4MATIC;SUV;automatic;4jgda5hb9ea371088;tx;48;4939;white;black;47000;48000
2014;Mercedes-Benz;GLK-Class;GLK350 4MATIC;SUV;automatic;wdcgg8jbxeg274873;wi;47;8009;black;black;36000;37000
2014;Mercedes-Benz;C-Class;C300 Sport 4MATIC;Sedan;;wddgf8abxeg192057;pa;36;12905;white;beige;28600;27250
2014;Mercedes-Benz;CLS-Class;CLS550 4MATIC;Sedan;automatic;wddlj9bb2ea109810;wi;47;9354;—;black;61000;58500
2014;Mercedes-Benz;C-Class;C63 AMG;Sedan;automatic;wddgf7hb1ea912557;tx;38;5530;black;black;49900;52000
2014;Mercedes-Benz;E-Class;E350 Sport 4MATIC;Sedan;;wddhf8jb5ea833039;pa;39;32137;white;;37400;38000
2014;Mercedes-Benz;E-Class;E350 4MATIC;Coupe;automatic;wddkj8jb1ef251298;wi;46;9365;red;;41800;42000
2014;Mercedes-Benz;C-Class;C300 Sport 4MATIC;Sedan;automatic;wddgf8ab5er302694;wi;42;14999;black;black;27800;27750
2014;Mercedes-Benz;GLK-Class;GLK350 4MATIC;SUV;automatic;wdcgg8jb9eg306261;wi;44;8921;gray;black;38900;37250
2014;Mercedes-Benz;GLK-Class;GLK350 4MATIC;SUV;;wdcgg8jb7eg275611;pa;45;9442;white;beige;38200;37750
2014;Mercedes-Benz;M-Class;ML350 4MATIC;SUV;automatic;4jgda5hb9ea369311;tx;5;2710;white;off-white;47700;51250
2014;Mercedes-Benz;E-Class;E63 AMG 4MATIC;Sedan;automatic;wddhf9cb8ea940332;pa;44;2036;silver;black;80000;78000
2014;Mercedes-Benz;E-Class;E350 Sport 4MATIC;Sedan;automatic;wddhf8jb5ea867207;wi;49;9348;white;black;41000;41000
2014;Mercedes-Benz;C-Class;C300 Sport 4MATIC;Sedan;;wddgf8ab1er321386;pa;46;12916;white;beige;36400;33000
2014;Mercedes-Benz;C-Class;C63 AMG;Sedan;automatic;wddgf7hb2ea911868;tx;36;6102;black;black;51300;50500
2014;Mercedes-Benz;E-Class;E350 4MATIC;Coupe;automatic;wddkj8jb9ef245152;tx;46;10981;gray;black;44900;43500
2014;Mercedes-Benz;S-Class;S550 4MATIC;Sedan;;wddug8fb3ea047003;pa;43;6404;gray;black;94000;87000
2014;Mercedes-Benz;E-Class;E350 Sport 4MATIC;Sedan;;wddhf8jb4ea980372;pa;46;9922;black;;41400;41500
2014;Mercedes-Benz;G-Class;G550;SUV;;wdcyc3hf5ex220957;nc;5;3227;white;black;98000;99000
2014;Mercedes-Benz;C-Class;C63 AMG;Sedan;automatic;wddgf7hb7ea918475;tx;44;1572;white;black;51800;51750
2014;Mercedes-Benz;C-Class;C300 Sport 4MATIC;Sedan;;wddgf8ab9eg207311;pa;46;13865;black;black;28400;29750
2014;Mercedes-Benz;GLK-Class;GLK350 4MATIC;SUV;automatic;wdcgg8jb9eg291468;tn;36;8612;black;tan;35900;33250
2014;Mercedes-Benz;GL-Class;GL550 4MATIC;SUV;automatic;4jgdf7de7ea279667;tx;48;12069;black;gray;77000;79500
2014;Mercedes-Benz;E-Class;E350 Sport 4MATIC;Sedan;automatic;wddhf8jb1ea916628;wi;45;13950;black;;40000;39750
2014;Mercedes-Benz;C-Class;C350 4MATIC;Coupe;automatic;wddgj8jb9eg215150;wi;43;9159;white;black;31000;31000
2014;Mercedes-Benz;CLS-Class;CLS550;Sedan;automatic;wddlj7db4ea116307;tx;5;7554;gray;black;59200;60500
2014;Mercedes-Benz;E-Class;E350 Sport 4MATIC;Sedan;automatic;wddhf8jbxea883547;wi;5;9846;white;;40900;40500
2014;Mercedes-Benz;C-Class;C63 AMG;Sedan;automatic;wddgf7hb0ea919872;ga;43;3776;white;black;50900;51301
2014;Mercedes-Benz;GLK-Class;GLK350 4MATIC;SUV;;wdcgg8jb2eg211864;pa;46;8713;black;black;38300;37250
2014;Mercedes-Benz;GLK-Class;GLK350 4MATIC;SUV;automatic;wdcgg8jb3eg283074;wi;47;9700;black;black;37800;38500
2014;Mercedes-Benz;E-Class;E350 Luxury;Sedan;automatic;wddhf5kb6ea829675;tx;42;14221;silver;gray;40500;37000
2014;Mercedes-Benz;C-Class;C300 Sport 4MATIC;Sedan;;wddgf8ab5er311671;pa;4;15158;white;black;28200;28500
2014;Mercedes-Benz;GLK-Class;GLK250 BlueTEC 4MATIC;SUV;automatic;wdcgg0eb0eg200096;nv;4;14521;white;beige;36000;33000
2014;Mercedes-Benz;GLK-Class;GLK350 4MATIC;SUV;automatic;wdcgg8jb7eg202626;tn;38;9259;—;tan;37300;35000
2000;plymouth;grand;voyager se;;automatic;1p4gp44g1yb531292;in;19;106868;purple;gray;900;1000
2000;Saturn;L-Series;LS2;Sedan;automatic;1g8jw52r1yy618897;fl;;1;silver;gray;2275;400
2000;Pontiac;Grand Am;SE1;Sedan;automatic;1g2nf52t1ym795917;tx;;128088;red;black;975;700
2000;Nissan;Maxima;SE;Sedan;manual;jn1ca31d5yt553589;az;;150713;gray;black;1425;925
2000;Nissan;Maxima;SE;Sedan;automatic;jn1ca31d9yt743072;ga;2;158357;black;beige;1375;1400
2000;Oldsmobile;Intrigue;GL;Sedan;;1g3ws52h7yf187282;il;;202863;black;;400;550
2000;Saturn;L-Series;LS2;Sedan;automatic;1g8jw52r5yy673000;wi;;175730;purple;gray;1050;825
2000;Subaru;Outback;Limited;Wagon;;4s3bh6860y7631346;va;;205079;;;1450;550
2000;Saturn;L-Series;LS1;Sedan;automatic;1g8ju52f0yy679721;mi;2;177764;silver;black;525;500
2000;Oldsmobile;Alero;GX;Coupe;automatic;1g3nk12t4yc382248;fl;;157244;red;gray;600;850
2000;Nissan;Maxima;SE;Sedan;automatic;jn1ca31d1yt765227;il;;245690;black;;525;275
2000;Mitsubishi;Mirage;DE;Sedan;automatic;ja3ay26c0yu030709;fl;;177754;silver;gray;575;800
2000;Nissan;Frontier;XE;Regular Cab;manual;1n6dd21s2yc314693;tx;;253248;white;gray;1775;500
2000;Nissan;Maxima;SE;Sedan;automatic;jn1ca31d1yt560362;mn;;123987;black;gray;1425;1850
2000;Subaru;Outback;Base;Wagon;;4s3bh6753y7601654;nj;;158808;green;;2025;500
2000;Saturn;L-Series;LS1;Sedan;automatic;1g8ju52f2yy670910;mn;;167150;purple;gray;725;500
2000;Nissan;Maxima;SE;Sedan;automatic;jn1ca31d1yt540158;ne;;172403;white;black;1050;500
2000;oldsmobile;alero;gl2;;automatic;1g3nl52exyc318754;mi;19;122858;silver;gray;800;1150
2000;Nissan;Altima;GXE;Sedan;automatic;1n4dl01d3yc122698;wi;;129534;black;gray;1175;1500
2000;Oldsmobile;Alero;GLS;Coupe;automatic;1g3nf12e3yc346489;nj;19;165794;gray;gray;1100;550
2000;Pontiac;Grand Prix;GT;Sedan;automatic;1g2wp52k6yf310779;il;;154049;red;;1175;300
2000;;;;;automatic;4n2xn11txyd815399;va;2;125027;black;gray;1075;325
2000;Nissan;Altima;GXE;Sedan;automatic;1n4dl01d4yc103545;nc;19;229864;silver;gray;450;400
2000;Pontiac;Sunfire;SE;Sedan;automatic;1g2jb5249y7317391;ne;;153545;beige;black;1150;600
2000;Oldsmobile;Intrigue;GL;Sedan;automatic;1g3ws52h8yf221780;il;;146071;gold;;675;800
2000;Nissan;Maxima;GLE;Sedan;automatic;jn1ca31a2yt224760;il;;228029;black;;825;1400
2000;Nissan;Frontier;XE;Extended Cab;manual;1n6dd26s9yc326526;va;19;263961;green;beige;1475;1700
2000;Mitsubishi;Galant;GTZ;Sedan;;4a3aa46l6ye011932;il;;164778;silver;;675;300
2000;Saturn;S-Series;SL2;Sedan;manual;1g8zj5270yz179105;wa;;145137;green;black;850;900
2000;Pontiac;Grand Am;GT;Coupe;automatic;1g2nw12e9ym857512;in;22;117718;silver;gray;725;1150
2000;Nissan;Maxima;SE;Sedan;automatic;jn1ca31d3yt704896;tx;;145992;black;gray;1475;2000
2000;Nissan;Altima;GLE;Sedan;automatic;1n4dl01a8yc160370;fl;;206873;white;tan;1000;850
2000;Mitsubishi;Galant;ES;Sedan;automatic;4a3aa46g1ye149977;fl;;233948;gold;tan;350;450
2000;pontiac;grand;am se1;;automatic;1g2nf52e8ym788786;nv;2;173701;white;;775;450
2000;Nissan;Maxima;SE;Sedan;;jn1ca31d5yt543743;fl;19;200413;green;black;850;1300
2000;Saturn;S-Series;SL1;Sedan;automatic;1g8zh5287yz168204;tx;;103085;blue;gray;925;1400
2000;Suzuki;Grand Vitara;JLX;SUV;automatic;js3td62v0y4130198;tx;;203639;black;gray;1175;1250
2000;Mercury;Grand Marquis;LS;Sedan;automatic;2mefm75w0yx684127;oh;;138382;green;gray;1325;250
2000;Nissan;Maxima;SE;Sedan;automatic;jn1ca31d6yt557294;pa;;239774;gray;gray;500;900
2000;Nissan;Frontier;XE;Extended Cab;automatic;1n6dd26s4yc358154;fl;2;213385;red;gray;1875;1800
2000;;;;;;4n2xn11t0yd839629;il;;157167;beige;;725;1200
2000;Pontiac;Sunfire;SE;Coupe;automatic;1g2jb1240y7148483;wi;;119211;red;gray;900;800
2000;;;;;automatic;4n2xn11t2yd802291;pa;;113894;beige;gray;975;850
2000;Saturn;L-Series;LS2;Sedan;automatic;1g8jw52r0yy702189;il;;117137;brown;;1600;1600
2000;Nissan;Pathfinder;XE;SUV;automatic;jn8ar07y8yw431950;ga;21;160810;black;gray;1475;2200
2000;Nissan;Frontier;XE;Extended Cab;automatic;1n6dd26sxyc436033;fl;;259040;silver;gray;1500;1400
2000;Toyota;Avalon;XL;Sedan;automatic;4t1bf28bxyu070758;az;;127206;silver;gray;2650;3200
2000;plymouth;breeze;;;automatic;1p3ej46x8yn160821;fl;26;77834;silver;gray;875;900
2000;;;;;automatic;jf1sf6557yh724494;va;19;138156;silver;gray;1625;600
2000;Saturn;L-Series;LS2;Sedan;automatic;1g8jw52r0yy651941;ca;28;70396;white;gray;2025;1950
2000;Pontiac;Bonneville;SE;Sedan;automatic;1g2hx54k4y4149284;mn;;163156;blue;gray;825;1700
2000;Nissan;Maxima;SE;Sedan;automatic;jn1ca31d4yt539487;il;;139001;white;;1575;1800
2000;Pontiac;Grand Prix;GT;Sedan;automatic;1g2wp52k5yf311065;fl;;218525;silver;gray;775;1200
2000;Nissan;Sentra;GXE;Sedan;automatic;3n1cb51d0yl336593;nj;;114660;black;;1525;1200
2000;Saturn;S-Series;SC1;Coupe;automatic;1g8zp1286yz104148;va;19;208936;silver;gray;650;350
2000;Toyota;4Runner;Limited;SUV;automatic;jt3gn87r0y0141847;ny;;133876;silver;gray;4075;4150
2000;Toyota;Avalon;XL;Sedan;automatic;4t1bf28b5yu030443;il;;183291;silver;;2075;1850
2000;Saturn;S-Series;SL2;Sedan;;1g8zk5275yz235715;il;;126214;black;;1025;1000
2000;oldsmobile;silhouette;ext;;automatic;1ghdx03e3yd188936;tx;3;139482;beige;tan;950;1000
2000;Toyota;4Runner;Limited;SUV;;jt3hn87r3y9032959;pr;19;214481;gray;beige;4175;1700
2000;Pontiac;Grand Prix;GT;Sedan;automatic;1g2wp52k9yf195465;ma;;139754;gold;tan;1275;600
2000;Pontiac;Grand Am;GT;Coupe;automatic;1g2nw12e8ym711926;mn;;149825;black;gray;475;1200
2000;Mitsubishi;Montero Sport;LS;SUV;automatic;ja4mt31h3yp812663;ny;;151103;black;gray;1050;800
2000;Toyota;4Runner;SR5;SUV;automatic;jt3hn86r7y0307982;il;;218469;silver;;2975;2000
2000;Toyota;Camry;CE;Sedan;;jt2bg22k2y0486958;il;;154599;white;;1975;1950
2000;Nissan;Maxima;SE;Sedan;automatic;jn1ca31d4yt518218;ga;19;263459;white;black;400;900
2000;Oldsmobile;Alero;GX;Sedan;automatic;1g3nk52t0yc382349;fl;19;72441;red;gray;900;1100
2000;Subaru;Impreza;Outback Sport;Wagon;automatic;jf1gf4853yh811587;ma;23;175727;blue;gray;600;1200
2000;Toyota;Avalon;XL;Sedan;automatic;4t1bf28b1yu056599;tx;35;115795;white;gray;2775;3500
2000;Nissan;Sentra;XE;Sedan;automatic;3n1cb51d1yl326039;il;;72009;black;;1375;1800
2000;Pontiac;Grand Prix;GT;Sedan;automatic;1g2wp52k5yf242152;mn;;237864;black;black;700;600
2000;Nissan;Altima;GXE;Sedan;automatic;1n4dl01d2yc215616;fl;;153061;silver;gray;1000;1250
2000;Oldsmobile;Alero;GLS;Sedan;automatic;1g3nf52e5yc348901;la;;133457;white;gray;675;600
2000;Nissan;Xterra;SE;SUV;;5n1ed28txyc576527;nv;28;121268;gold;brown;2450;2500
2000;Mitsubishi;Montero Sport;LS;SUV;automatic;ja4ls31h9yp809846;fl;;207541;white;beige;425;1700
2000;Pontiac;Grand Prix;GT;Coupe;automatic;1g2wp12k5yf312645;mn;;170159;beige;tan;1025;800
2000;Nissan;Maxima;SE;Sedan;automatic;jn1ca31d9yt765346;il;;134457;white;;1325;1200
2000;Mitsubishi;Mirage;DE;Coupe;automatic;ja3ay11a5yu014439;fl;19;259053;silver;black;200;450
2000;Nissan;Altima;GXE;Sedan;automatic;1n4dl01d5yc153273;fl;;101244;gray;gray;1375;1700
2000;Saturn;S-Series;SL2;Sedan;manual;1g8zj5273yz182578;mn;;166574;black;tan;700;400
2000;Pontiac;Grand Prix;GT;Sedan;automatic;1g2wp52k4yf114744;or;2;199099;white;tan;800;275
2000;Pontiac;Grand Am;SE1;Sedan;automatic;1g2nf52t6ym801937;mn;;192967;red;gray;625;500
2000;Nissan;Maxima;GXE;Sedan;;jn1ca31a0yt002721;nj;;194651;white;;650;300
2000;subaru;forester;awd l;;automatic;jf1sf6357yh707732;wi;;162643;green;gray;1375;325
2000;Oldsmobile;Alero;GX;Sedan;automatic;1g3nk52t2yc417067;fl;21;118073;red;gray;700;800
2000;Nissan;Pathfinder;LE;SUV;automatic;jn8ar07s8yw400970;az;19;193539;white;gray;2375;1800
2000;Oldsmobile;Intrigue;GL;Sedan;automatic;1g3ws52h6yf169176;sc;;188778;green;tan;475;400
2000;Toyota;Avalon;XL;Sedan;automatic;4t1bf28b7yu079899;nv;2;214637;silver;;1700;1500
2000;Mitsubishi;Montero Sport;LS;SUV;;ja4mt31h1yp807185;va;35;135515;silver;gray;1075;2300
2000;Mitsubishi;Galant;ES;Sedan;automatic;4a3aa46g0ye146441;nj;19;121093;—;gray;1075;800
2000;Oldsmobile;Alero;GX;Sedan;automatic;1g3nk52t7yc430915;il;;139551;blue;;575;400
2000;Nissan;Maxima;SE;Sedan;manual;jn1ca31d8yt719863;mo;;221165;gold;;700;1085
2000;Nissan;Maxima;SE;Sedan;automatic;jn1ca31d4yt748583;ga;;193912;gold;beige;1000;1300
2000;Pontiac;Bonneville;SE;Sedan;automatic;1g2hx54k4y4148006;il;24;83553;black;black;1575;1500
2000;Pontiac;Grand Prix;GT;Sedan;automatic;1g2wp52k4yf146402;ne;21;127027;beige;tan;1350;1000
2000;Toyota;Avalon;XL;Sedan;;4t1bf28b4yu024911;il;;165412;white;;2200;1200
2000;Nissan;Xterra;XE V6;SUV;automatic;5n1ed28y3yc608861;ne;;154326;black;black;2350;2400
2000;Pontiac;Grand Prix;GT;Sedan;automatic;1g2wp52k3yf313851;mn;;214283;blue;gray;800;550
2000;Nissan;Sentra;XE;Sedan;automatic;3n1cb51d3yl345224;fl;;181256;white;tan;750;700
2000;Nissan;Maxima;SE;Sedan;automatic;jn1ca31d5yt555102;nj;;108309;gray;;1875;1350
2000;Pontiac;Grand Prix;GT;Sedan;automatic;1g2wp52k3yf332402;ny;;76063;silver;gray;1700;700
2000;mercury;villager;sport;;automatic;4m2xv12t9ydj15840;va;19;176488;black;gray;675;500
2000;Nissan;Maxima;GLE;Sedan;automatic;jn1ca31d8yt761112;fl;;151726;beige;gray;1775;850
2000;Nissan;Altima;GXE;Sedan;;1n4dl01d6yc171183;tx;;123516;silver;;1225;800
2000;Nissan;Frontier;SE;Crew Cab;automatic;1n6ed27t6yc301952;nc;2;178682;gray;gray;3975;3900
2000;Pontiac;Grand Am;GT;Coupe;;1g2nw12e1ym875177;il;;114023;white;;525;700
2000;Nissan;Maxima;SE;Sedan;;jn1ca31d1yt539852;nj;;;;;1225;1199
2000;Nissan;Xterra;SE;SUV;automatic;5n1ed28t8yc535507;pr;;191398;red;black;1900;900
2000;Volvo;V70;GLT;Wagon;automatic;yv1lw56d0y2641355;ny;;249701;white;gray;300;400
2000;Volkswagen;New Beetle;GLS;Hatchback;automatic;3vwcc21c9ym452219;tx;;143027;black;;1350;850
2000;Volkswagen;New Beetle;GLX 1.8T;Hatchback;automatic;3vwdd21c4ym475926;fl;;83921;red;tan;2250;2300
2000;Volkswagen;Jetta;GLS;Sedan;automatic;3vwsa29m5ym024579;tx;;244772;blue;tan;475;1200
1999;Buick;Century;Custom;Sedan;automatic;2g4ws52m2x1471322;fl;;115688;gold;tan;925;2100
1999;Chevrolet;Silverado 1500;Base;Regular Cab;automatic;1gcec14w6xe242032;tx;;369680;gray;gray;825;1700
1999;BMW;5 Series;540i;Sedan;automatic;wbadn634xxgm63864;ca;28;48085;gray;gray;2700;2800
1999;Audi;A4;2.8 quattro;Sedan;automatic;waued28d8xa293564;oh;;180854;silver;black;1200;250
1999;Cadillac;DeVille;Base;Sedan;automatic;1g6kd54y2xu730430;fl;;122561;gray;gray;1125;1500
2000;Toyota;Camry;LE;Sedan;automatic;4t1bg22k9yu982500;ma;27;128459;blue;gray;2325;1500
1999;Buick;LeSabre;Custom;Sedan;;1g4hp52k1xh466070;va;;99111;beige;;700;1600
1999;Acura;TL;3.2;Sedan;automatic;19uua5643xa001073;il;;140730;green;;1600;950
1999;Audi;A6;2.8 quattro;Sedan;automatic;wauba24b9xn124520;wa;2;1;gold;beige;2125;150
1999;BMW;5 Series;528i;Sedan;automatic;wbadm6338xby28291;nj;25;129515;gray;black;1675;800
2000;Toyota;Celica;GT-S;Hatchback;manual;jtddy32t9y0034758;fl;;136192;silver;black;3150;2300
1999;Chevrolet;Silverado 1500;LS;Extended Cab;automatic;1gcek19t6xe108204;ny;19;64626;blue;blue;5050;1400
2000;Toyota;Camry;LE;Sedan;automatic;4t1bg22kxyu957220;fl;;143397;white;blue;2250;2300
1999;Acura;TL;3.2;Sedan;automatic;19uua5640xa053826;oh;;113958;red;black;1825;1600
2000;Toyota;Corolla;CE;Sedan;;2t1br12exyc269332;va;2;157281;beige;beige;1375;1600
2000;Volvo;S70;Base;Sedan;automatic;yv1ls61j8y2669760;ny;2;161486;silver;black;575;550
2000;Volvo;S80;T6;Sedan;automatic;yv1ts90d7y1107416;il;;175397;silver;;725;2000
1999;chevrolet;1500;4x4 ext classic ls;;automatic;1gcek19r7xr142343;ne;;191615;gray;tan;1725;1200
2000;;;;;automatic;4t3zf13c7yu257326;wa;;232350;black;beige;2175;550
1999;BMW;5 Series;528i;Sedan;automatic;wbadm6332xby29811;nc;;131994;gold;tan;1600;1900
1999;Cadillac;DeVille;Concours;Sedan;automatic;1g6kf5495xu788082;tx;14;84930;black;black;1300;500
2000;Volkswagen;Jetta;GLS VR6;Sedan;manual;3vwse29m2ym080631;ny;;159344;black;tan;1075;300
2000;Toyota;MR2 Spyder;Base;Convertible;;jtdfr3203y0020236;va;;122763;silver;;3275;3700
2000;Volvo;S40;Base;Sedan;automatic;yv1vs255xyf516935;il;;155966;white;;525;550
1999;Chevrolet;Silverado 1500;LS;Extended Cab;automatic;1gcek19v4xe110714;la;;193614;white;;3025;3100
2000;Volkswagen;Jetta;GLS;Sedan;automatic;3vwsc29m4ym132170;fl;19;123275;silver;gray;1400;1200
2000;Volkswagen;Passat;GLS 1.8T;Sedan;automatic;wvwma23b0ye230451;nj;;158494;blue;;750;1350
2000;Toyota;Celica;GT-S;Hatchback;automatic;jtddy38t7y0029968;ma;;177592;black;;2400;1000
2000;Volkswagen;Jetta;GLS;Sedan;automatic;3vwsa29m7ym201956;nc;24;164736;green;beige;1075;1400
2000;Toyota;Celica;GT-S;Hatchback;;jtddy38t6y0020596;ma;2;184515;blue;black;2275;1100
1999;Chevrolet;Silverado 1500;Base;Extended Cab;automatic;1gcek19v9xe219895;il;;114479;gray;;3550;6400
2000;Toyota;Tundra;SR5;Extended Cab;;5tbbt4411ys022388;va;21;173180;black;gray;4100;5350
1999;BMW;3 Series;328i;Convertible;automatic;wbabk8339xey92458;ga;19;1;white;beige;3075;1200
1999;BMW;Z3;2.3;Convertible;manual;4usch933xxlf82498;nc;43;94557;silver;black;3975;5100
2000;Toyota;Celica;GT;Hatchback;manual;jtddr32txy0003533;fl;;171850;white;gray;1475;1500
2000;Volkswagen;Golf;GLS;Hatchback;manual;wvwga21j0yw512526;mn;;81671;blue;tan;2225;2700
1999;Acura;TL;3.2;Sedan;automatic;19uua5646xa003819;nv;;186707;burgundy;;1175;900
2000;Volkswagen;Golf;GL;Hatchback;;wvwba21jxyw583047;az;2;172936;green;tan;1375;500
1999;Cadillac;Catera;Base;Sedan;automatic;w06vr54rxxr098592;mn;;108448;white;black;400;600
2000;Toyota;Camry;LE V6;Sedan;automatic;4t1bf22k1yu935819;ma;19;158385;white;tan;1800;1500
2000;Volkswagen;Jetta;GLS;Sedan;automatic;3vwsc29m3ym136033;nv;;111158;silver;;1600;1500
1999;Acura;TL;3.2;Sedan;;19uua5656xa044217;il;;153620;black;;1775;1300
2000;vw;beetle;gls tdi;;manual;3vwcf21c6ym499697;va;24;238173;silver;gray;1525;500
1999;Acura;RL;3.5;Sedan;;jh4ka9655xc004355;va;;150075;silver;;2325;2300
2000;toyota;sienna;xle;;automatic;4t3zf13cxyu226118;ga;;239588;silver;gray;2150;2700
1999;Buick;LeSabre;Custom;Sedan;automatic;1g4hp52k4xh415288;fl;19;116705;gray;gray;625;1200
2000;Volkswagen;New Beetle;GLS;Hatchback;manual;3vwcc21c2ym456712;va;2;125891;black;black;1525;1100
1999;BMW;3 Series;323i;Convertible;automatic;wbabj8337xem24909;ne;;70680;red;tan;3025;4000
1999;Audi;A4;1.8T quattro;Sedan;automatic;waucb28d3xa289242;il;;183303;gray;;1100;1000
1999;Cadillac;Seville;STS;Sedan;automatic;1g6ky5497xu940342;fl;;103734;white;tan;1125;1500
1999;Chevrolet;Silverado 1500;Base;Regular Cab;manual;1gcec14wxxe194387;fl;;229570;white;brown;1625;1400
1999;Cadillac;DeVille;Base;Sedan;automatic;1g6kd54y3xu795819;ne;;126352;gray;tan;1050;1800
1999;Chevrolet;Silverado 1500;Base;Regular Cab;automatic;1gcec14w4xz163404;tx;;176894;blue;gray;2125;2600
1999;BMW;3 Series;323i;Sedan;automatic;wbaam3332xfp62458;ma;19;194271;silver;black;1325;1000
1999;Acura;Integra;LS;Sedan;automatic;jh4db7652xs005009;nv;2;172882;blue;;1550;900
1999;Cadillac;Eldorado;Touring;Coupe;automatic;1g6et1290xu603535;ma;;76931;gray;gray;1425;500
2000;Toyota;ECHO;Base;Sedan;automatic;jtdbt1235y0066889;mn;;191835;red;gray;1750;1100
1999;Cadillac;DeVille;Base;Sedan;automatic;1g6kd54y3xu701146;tx;;173539;white;brown;550;900
1999;Cadillac;Catera;Base;Sedan;automatic;w06vr52r8xr011369;fl;27;131185;white;beige;275;600
1999;Buick;Park Avenue;Ultra;Sedan;automatic;1g4cu5217x4660135;il;;207548;black;;225;1200
2000;Toyota;Camry;CE;Sedan;automatic;4t1bg22kxyu628940;mn;;169888;silver;gray;1850;2400
1999;Chevrolet;Silverado 1500;Base;Extended Cab;;1gcek19t6xe171349;va;23;171085;black;gray;4200;2400
1999;Buick;Regal;GS;Sedan;automatic;2g4wf5215x1510656;tx;;374598;white;gray;550;700
1999;Buick;Park Avenue;Base;Sedan;automatic;1g4cw52k9x4642609;va;2;158388;gold;beige;950;300
2000;toyota;sienna;le;;automatic;4t3zf13c7yu205629;fl;;128441;gray;tan;2375;1500
2000;Volkswagen;Jetta;GLS 1.8T;Sedan;manual;3vwsd29m8ym171194;il;;145067;blue;;1300;1700
2000;Toyota;Camry;LE;Sedan;automatic;4t1bg22k7yu987422;mn;;261320;red;tan;1625;800
2000;Toyota;Tundra;SR5;Extended Cab;automatic;5tbrt341xys097938;sc;;182674;white;gray;3600;5000
1999;Acura;TL;3.2;Sedan;automatic;19uua5642xa049650;fl;;107468;silver;tan;1875;1300
1999;Chevrolet;Silverado 1500;LS;Extended Cab;automatic;2gcek19t9x1101040;sc;;236738;red;gray;2850;1200
2000;Toyota;Camry;LE;Sedan;automatic;jt2bg22k8y0470327;oh;;;green;tan;2025;300
2000;Volvo;S80;T6;Sedan;automatic;yv1ts90d1y1131534;tx;2;106999;blue;gray;1075;400
2000;Toyota;Camry;LE;Sedan;automatic;4t1bg22k0yu010199;az;;138028;silver;gray;2275;1450
1999;Cadillac;Escalade;Base;SUV;automatic;1gyek13r8xr417396;fl;;179313;white;tan;1200;1300
1999;BMW;5 Series;528i;Sedan;automatic;wbadm6332xby28318;nv;2;127615;silver;;1500;1000
2000;Volkswagen;Cabrio;GL;Convertible;manual;3vwcc21v0ym802502;ca;28;57886;green;black;1150;2000
2000;Volkswagen;New Beetle;GLS;Hatchback;manual;3vwcc21c5ym461130;fl;;129510;green;black;1550;1000
2000;Volvo;S80;T6;Sedan;automatic;yv1ts90d5y1070060;ny;;106427;silver;gray;1025;850
2000;Volkswagen;Jetta;GLS 1.8T;Sedan;manual;3vwsd29m6ym194697;pr;2;106397;white;beige;1525;1000
2000;Toyota;Tundra;SR5;Extended Cab;automatic;5tbbt4415ys018375;nj;;202069;burgundy;;3650;3250
2000;Volkswagen;New Beetle;GLS;Hatchback;automatic;3vwca21c9ym407741;nv;;177091;blue;;900;1400
2000;Volvo;S80;2.9;Sedan;automatic;yv1ts94d9y1066166;ny;;191962;silver;gray;950;500
2000;Volkswagen;Jetta;GL;Sedan;automatic;3vwrc29m9ym074863;va;19;130254;blue;beige;975;1800
2000;Toyota;Camry;LE;Sedan;automatic;4t1bg28k1yu627313;ut;;202653;silver;;1925;1550
2000;toyota;sienna;le;;automatic;4t3zf13cxyu176613;il;;171955;gold;;2150;1900
2000;Volkswagen;Jetta;GLX VR6;Sedan;automatic;3vwte29m2ym080861;ny;;150454;white;;1000;2000
2000;Toyota;Tundra;Limited;Extended Cab;automatic;5tbrt3819ys071955;nj;;205728;silver;;3075;2000
1999;Cadillac;DeVille;Base;Sedan;automatic;1g6kd54yxxu750537;nc;;127722;green;gray;1050;800
2000;Volvo;S80;2.9;Sedan;automatic;yv1ts94d8y1089275;nj;;142638;black;;1325;750
